rxnid,Reactant1,Reactant2,Product,Additive,Solvent,Yield
train22142,CC1CCC(NC(=O)OC(C)(C)C)CN1,N#Cc1ncc(Cl)nc1Cl,CC1CCC(NC(=O)OC(C)(C)C)CN1c1cnc(C#N)c(Cl)n1,CCN(C(C)C)C(C)C,CN(C)C=O,0.83
train22143,C[C@H]1CNC[C@@H](NC(=O)OC(C)(C)C)C1,O=[N+]([O-])c1c(F)ccnc1F,C[C@@H]1C[C@H](NC(=O)OC(C)(C)C)CN(c2ccnc(F)c2[N+](=O)[O-])C1,CCN(CC)CC,CC(C)O,0.9
train22144,C1COCCN1,CC(C)Oc1c(F)nnc(F)c1F,CC(C)Oc1c(F)nnc(F)c1N1CCOCC1,CCN(C(C)C)C(C)C,C1CCOC1,0.79
train22145,C1COCCN1,Fc1nnc(F)c(F)c1F,Fc1nnc(F)c(N2CCOCC2)c1F,CCN(C(C)C)C(C)C,C1CCOC1,0.81
train22146,CCNCC,Fc1nnc(F)c(F)c1F,CCN(CC)c1c(F)nnc(F)c1F,CCN(C(C)C)C(C)C,C1CCOC1,0.82
train22147,C=CCNC,Fc1nnc(F)c(F)c1F,C=CCN(C)c1c(F)nnc(F)c1F,CCN(C(C)C)C(C)C,C1CCOC1,0.82
train22148,CNCc1ccc(Br)cc1,Fc1nnc(F)c(F)c1F,CN(Cc1ccc(Br)cc1)c1c(F)nnc(F)c1F,CCN(C(C)C)C(C)C,C1CCOC1,0.65
train22149,C1COCCN1,CCSc1c(F)nnc(F)c1F,CCSc1c(F)nnc(F)c1N1CCOCC1,CCN(C(C)C)C(C)C,C1CCOC1,0.73
train22150,C1COCCN1,Fc1nnc(F)c(-c2ccccc2)c1F,Fc1nnc(F)c(N2CCOCC2)c1-c1ccccc1,CCN(C(C)C)C(C)C,C1CCOC1,0.32
train22151,C1COCCN1,Fc1nnc(F)c(N2CCOCC2)c1Sc1ccccc1,Fc1nnc(N2CCOCC2)c(Sc2ccccc2)c1N1CCOCC1,CCN(C(C)C)C(C)C,C1CCOC1,0.71
train22152,COC(=O)c1cc[nH]c1,Cc1cnc(Cl)cc1Cl,COC(=O)c1ccn(-c2cc(Cl)ncc2C)c1,O=C([O-])[O-].[Cs+].[Cs+],CN(C)C=O.CN(C)C=O,0.43
train22153,COC(=O)c1cc[nH]c1,Cc1cnc(Cl)nc1Cl,COC(=O)c1ccn(-c2nc(Cl)ncc2C)c1,O=C([O-])[O-].[K+].[K+],CC#N,0.53
train22154,COC(=O)c1cn[nH]c1,Cc1cnc(Cl)nc1Cl,COC(=O)c1cnn(-c2nc(Cl)ncc2C)c1,O=C([O-])[O-].[K+].[K+],CC#N.CC#N,0.42
train22155,COC(=O)c1c[nH]cn1,Cc1cnc(Cl)cc1Cl,COC(=O)c1cn(-c2cc(Cl)ncc2C)cn1,O=C([O-])[O-].[K+].[K+],CN(C)C=O,0.34
train22156,COC(=O)c1c[nH]cn1,Clc1cnc(Nc2ccccc2)cc1Cl,COC(=O)c1cn(-c2cc(Nc3ccccc3)ncc2Cl)cn1,O=C([O-])[O-].[K+].[K+],CN(C)C=O.CN(C)C=O,0.25
train22157,COC(=O)c1c[nH]cn1,Clc1cnc(Nc2ccccc2)cc1Cl,COC(=O)c1cn(-c2cc(Nc3ccccc3)ncc2Cl)cn1,O=C([O-])[O-].[K+].[K+],CN(C)C=O.[2H]C([2H])([2H])N(C=O)C([2H])([2H])[2H],0.25
train22158,COC(=O)c1c[nH]cn1,Cc1cnc(Cl)nc1Cl,COC(=O)c1cn(-c2nc(Cl)ncc2C)cn1,O=C([O-])[O-].[K+].[K+],CC#N,0.75
train22159,Cc1nc(C=O)c[nH]1,Cc1cnc(Cl)nc1Cl,Cc1cnc(Cl)nc1-n1cc(C=O)nc1C,O=C([O-])[O-].[K+].[K+],CN(C)C=O,0.15
train22160,O=[N+]([O-])c1cn[nH]c1,Cc1cnc(Cl)nc1Cl,Cc1cnc(Cl)nc1-n1cc([N+](=O)[O-])cn1,O=C([O-])[O-].[K+].[K+],CC(C)=O,0.56
train22161,O=[N+]([O-])c1cn[nH]c1,Clc1ccnc(Cl)n1,O=[N+]([O-])c1cnn(-c2ccnc(Cl)n2)c1,O=C([O-])[O-].[K+].[K+],CC(C)=O,0.21
train22162,O=[N+]([O-])c1cn[nH]c1,Clc1ccnc(Cl)n1,O=[N+]([O-])c1cnn(-c2ccnc(Cl)n2)c1,CCN(C(C)C)C(C)C,CC#N,0.37
train22163,O=C(Nc1cccc([N+](=O)[O-])c1)OCc1cccc(F)c1,Clc1ccnc(Cl)n1,O=C(OCc1cccc(F)c1)N(c1cccc([N+](=O)[O-])c1)c1ccnc(Cl)n1,[H-].[Na+],CN(C)C=O,0.799
train22164,C1CNCCCSC1,O=[N+]([O-])c1ccc(F)c(F)c1,O=[N+]([O-])c1ccc(N2CCCSCCC2)c(F)c1,O=C([O-])[O-].[K+].[K+],CN(C)C=O,0.74
train22165,C1CNCCCSC1,O=[N+]([O-])c1cc(F)c(F)c(F)c1,O=[N+]([O-])c1cc(F)c(N2CCCSCCC2)c(F)c1,O=C([O-])[O-].[K+].[K+],CN(C)C=O,0.75
train22166,C1CC2CNCC1O2,O=[N+]([O-])c1ccc(F)c(F)c1,O=[N+]([O-])c1ccc(N2CC3CCC(C2)O3)c(F)c1,O=C([O-])[O-].[K+].[K+],CN(C)C=O,0.82
train22167,C1CC2CNCC1O2,O=[N+]([O-])c1cc(F)c(F)c(F)c1,O=[N+]([O-])c1cc(F)c(N2CC3CCC(C2)O3)c(F)c1,O=C([O-])[O-].[K+].[K+],CN(C)C=O,0.78
train22168,C1CCNCC1,O=Cc1cc([N+](=O)[O-])c(F)cc1F,O=Cc1cc([N+](=O)[O-])c(N2CCCCC2)cc1F,O=C([O-])[O-].[K+].[K+],CN(C)C=O,0.776
train22169,CN1CCNCC1,O=S(=O)(c1ccccc1)c1c(Cl)c(Cl)nc(Cl)c1Cl,CN1CCN(c2nc(Cl)c(Cl)c(S(=O)(=O)c3ccccc3)c2Cl)CC1,O=C([O-])[O-].[K+].[K+],CC#N,0.4
train22170,CN1CCNCC1,Cc1cc(N(CCNc2ccnc3cc(Cl)ccc23)Cc2ccco2)nc(Cl)n1,Cc1cc(N(CCNc2ccnc3cc(Cl)ccc23)Cc2ccco2)nc(N2CCN(C)CC2)n1,O=C([O-])[O-].[K+].[K+],CN(C)C=O,0.66
train22171,CN1CCNCC1,Cc1cc(N(CCCNc2ccnc3cc(Cl)ccc23)Cc2ccco2)nc(Cl)n1,Cc1cc(N(CCCNc2ccnc3cc(Cl)ccc23)Cc2ccco2)nc(N2CCN(C)CC2)n1,O=C([O-])[O-].[K+].[K+],CN(C)C=O,0.71
train22172,CN1CCNCC1,Cc1cc(Cl)nc(N(CCNc2ccnc3cc(Cl)ccc23)Cc2ccco2)n1,Cc1cc(N2CCN(C)CC2)nc(N(CCNc2ccnc3cc(Cl)ccc23)Cc2ccco2)n1,O=C([O-])[O-].[K+].[K+],CN(C)C=O,0.65
train22173,CN1CCNCC1,Cc1cc(Cl)nc(N(CCCNc2ccnc3cc(Cl)ccc23)Cc2ccco2)n1,Cc1cc(N2CCN(C)CC2)nc(N(CCCNc2ccnc3cc(Cl)ccc23)Cc2ccco2)n1,O=C([O-])[O-].[K+].[K+],CN(C)C=O,0.86
train22174,CCN1CCNCC1,Cc1cc(N(CCNc2ccnc3cc(Cl)ccc23)Cc2ccco2)nc(Cl)n1,CCN1CCN(c2nc(C)cc(N(CCNc3ccnc4cc(Cl)ccc34)Cc3ccco3)n2)CC1,O=C([O-])[O-].[K+].[K+],CN(C)C=O,0.68
train22175,CCN1CCNCC1,Cc1cc(N(CCCNc2ccnc3cc(Cl)ccc23)Cc2ccco2)nc(Cl)n1,CCN1CCN(c2nc(C)cc(N(CCCNc3ccnc4cc(Cl)ccc34)Cc3ccco3)n2)CC1,O=C([O-])[O-].[K+].[K+],CN(C)C=O,0.7
train22176,CCN1CCNCC1,Cc1cc(Cl)nc(N(CCNc2ccnc3cc(Cl)ccc23)Cc2ccco2)n1,CCN1CCN(c2cc(C)nc(N(CCNc3ccnc4cc(Cl)ccc34)Cc3ccco3)n2)CC1,O=C([O-])[O-].[K+].[K+],CN(C)C=O,0.55
train22177,CCN1CCNCC1,Cc1cc(Cl)nc(N(CCCNc2ccnc3cc(Cl)ccc23)Cc2ccco2)n1,CCN1CCN(c2cc(C)nc(N(CCCNc3ccnc4cc(Cl)ccc34)Cc3ccco3)n2)CC1,O=C([O-])[O-].[K+].[K+],CN(C)C=O,0.75
train22178,C1CCNC1,Cc1cc(N(CCNc2ccnc3cc(Cl)ccc23)Cc2ccco2)nc(Cl)n1,Cc1cc(N(CCNc2ccnc3cc(Cl)ccc23)Cc2ccco2)nc(N2CCCC2)n1,O=C([O-])[O-].[K+].[K+],CN(C)C=O,0.75
train22179,C1CCNC1,Cc1cc(N(CCCNc2ccnc3cc(Cl)ccc23)Cc2ccco2)nc(Cl)n1,Cc1cc(N(CCCNc2ccnc3cc(Cl)ccc23)Cc2ccco2)nc(N2CCCC2)n1,O=C([O-])[O-].[K+].[K+],CN(C)C=O,0.86
train22180,C1CCNC1,Cc1cc(Cl)nc(N(CCNc2ccnc3cc(Cl)ccc23)Cc2ccco2)n1,Cc1cc(N2CCCC2)nc(N(CCNc2ccnc3cc(Cl)ccc23)Cc2ccco2)n1,O=C([O-])[O-].[K+].[K+],CN(C)C=O,0.67
train22181,C1CCNC1,Cc1cc(Cl)nc(N(CCCNc2ccnc3cc(Cl)ccc23)Cc2ccco2)n1,Cc1cc(N2CCCC2)nc(N(CCCNc2ccnc3cc(Cl)ccc23)Cc2ccco2)n1,O=C([O-])[O-].[K+].[K+],CN(C)C=O,0.71
train22182,C1CCNCC1,Cc1cc(N(CCNc2ccnc3cc(Cl)ccc23)Cc2ccco2)nc(Cl)n1,Cc1cc(N(CCNc2ccnc3cc(Cl)ccc23)Cc2ccco2)nc(N2CCCCC2)n1,O=C([O-])[O-].[K+].[K+],CN(C)C=O,0.71
train22183,C1CCNCC1,Cc1cc(N(CCCNc2ccnc3cc(Cl)ccc23)Cc2ccco2)nc(Cl)n1,Cc1cc(N(CCCNc2ccnc3cc(Cl)ccc23)Cc2ccco2)nc(N2CCCCC2)n1,O=C([O-])[O-].[K+].[K+],CN(C)C=O,0.85
train22184,C1CCNCC1,Cc1cc(Cl)nc(N(CCNc2ccnc3cc(Cl)ccc23)Cc2ccco2)n1,Cc1cc(N2CCCCC2)nc(N(CCNc2ccnc3cc(Cl)ccc23)Cc2ccco2)n1,O=C([O-])[O-].[K+].[K+],CN(C)C=O,0.82
train22185,C1CCNCC1,Cc1cc(Cl)nc(N(CCCNc2ccnc3cc(Cl)ccc23)Cc2ccco2)n1,Cc1cc(N2CCCCC2)nc(N(CCCNc2ccnc3cc(Cl)ccc23)Cc2ccco2)n1,O=C([O-])[O-].[K+].[K+],CN(C)C=O,0.82
train22186,C1COCCN1,Cc1cc(N(CCNc2ccnc3cc(Cl)ccc23)Cc2ccco2)nc(Cl)n1,Cc1cc(N(CCNc2ccnc3cc(Cl)ccc23)Cc2ccco2)nc(N2CCOCC2)n1,O=C([O-])[O-].[K+].[K+],CN(C)C=O,0.69
train22187,C1COCCN1,Cc1cc(N(CCCNc2ccnc3cc(Cl)ccc23)Cc2ccco2)nc(Cl)n1,Cc1cc(N(CCCNc2ccnc3cc(Cl)ccc23)Cc2ccco2)nc(N2CCOCC2)n1,O=C([O-])[O-].[K+].[K+],CN(C)C=O,0.73
train22188,C1COCCN1,Cc1cc(Cl)nc(N(CCCNc2ccnc3cc(Cl)ccc23)Cc2ccco2)n1,Cc1cc(N2CCOCC2)nc(N(CCCNc2ccnc3cc(Cl)ccc23)Cc2ccco2)n1,O=C([O-])[O-].[K+].[K+],CN(C)C=O,0.79
train22189,C1COCCN1,COc1ccc2c(Cl)cc(Cl)nc2c1,COc1ccc2c(Cl)cc(N3CCOCC3)nc2c1,CCN(C(C)C)C(C)C,C1COCCO1,0.491
train22190,C1CCNC1,COc1ccc2c(Cl)cc(Cl)nc2c1,COc1ccc2c(Cl)cc(N3CCCC3)nc2c1,CCN(C(C)C)C(C)C,C1COCCO1,0.434
train22191,CC(C)[C@H]1COC(=O)N1,Clc1ccnc(Cl)n1,CC(C)[C@H]1COC(=O)N1c1ccnc(Cl)n1,[H-].[Na+],CN(C)C=O,0.741
train22192,CC(C)(C)OC(=O)N1CC2CNCC2(C)C1,Clc1ccc2oc(Cl)nc2c1,CC(C)(C)OC(=O)N1CC2CN(c3nc4cc(Cl)ccc4o3)CC2(C)C1,CCN(CC)CC,ClCCl,0.7
train22193,CC(C)(C)OC(=O)N1CCCC2CNCC21,Clc1ccc2oc(Cl)nc2c1,CC(C)(C)OC(=O)N1CCCC2CN(c3nc4cc(Cl)ccc4o3)CC21,CCN(CC)CC,ClCCl,0.76
train22194,Cc1ccc(-n2nccn2)c(C(=O)N2CC3CCCNC3C2)c1,Clc1ccc2oc(Cl)nc2c1,Cc1ccc(-n2nccn2)c(C(=O)N2CC3CCCN(c4nc5cc(Cl)ccc5o4)C3C2)c1,O=C([O-])[O-].[Cs+].[Cs+],CN(C)C=O,0.233
train22195,Cn1cncc1NC(=O)OC(C)(C)C,Brc1cnc(Br)nc1,Cn1cncc1N(C(=O)OC(C)(C)C)c1ncc(Br)cn1,O=C([O-])[O-].[Cs+].[Cs+],CN(C)C=O,0.2
train22196,OCC1CNCCO1,C[C@]1(C(=O)Nc2cccc(F)n2)COc2cc3c(cc21)OC(F)(F)O3,C[C@]1(C(=O)Nc2cccc(N3CCOC(CO)C3)n2)COc2cc3c(cc21)OC(F)(F)O3,O=C([O-])[O-].[Na+].[Na+],CS(C)=O,0.24
train22197,C1COCCN1,C#Cc1c(F)cc(F)cc1F,C#Cc1c(F)cc(N2CCOCC2)cc1F,O=C([O-])[O-].[Cs+].[Cs+],CN(C)C=O,0.54
train22198,CC(C)(C)OC(=O)NC1CNC1,Cc1nc(Cl)cc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)n1,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CC(NC(=O)OC(C)(C)C)C2)n1,CCN(C(C)C)C(C)C,C1COCCO1,0.047
train22199,OCCN1CC2(CNC2)C1,Cc1nc(Cl)cc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)n1,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CC3(CN(CCO)C3)C2)n1,CCN(C(C)C)C(C)C,C1COCCO1,0.05
train22200,C1CC2(CN1)COC2,Cc1nc(Cl)cc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)n1,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCC3(COC3)C2)n1,CCN(C(C)C)C(C)C,C1COCCO1,0.053
train22201,CC(C)(C)OC(=O)N1CCNCC1,Cc1nc(Cl)cc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)n1,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(C(=O)OC(C)(C)C)CC2)n1,CCN(C(C)C)C(C)C,CCCCCO,0.84
train22202,CC(C)(C)OC(=O)N1CCNCC1,Cc1nc(Cl)cc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)n1,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(C(=O)OC(C)(C)C)CC2)n1,CCN(CC)CC,CN(C)C=O,0.89
train22203,CC(C)(C)OC(=O)N1CCNCC1,Cc1nc(Cl)cc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)n1,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(C(=O)OC(C)(C)C)CC2)n1,CCN(C(C)C)C(C)C,CN(C)C=O.CN(C)C=O,0.899
train22204,CC(C)(C)[Si](OC1CCNC1)(c1ccccc1)c1ccccc1,Clc1ncc(Cl)c(Cl)n1,CC(C)(C)[Si](OC1CCN(c2nc(Cl)ncc2Cl)C1)(c1ccccc1)c1ccccc1,CCN(C(C)C)C(C)C,CCCO,0.75
train22205,O=C(OCc1ccccc1)N1CC[C@H]2CCN[C@H]2C1,Clc1nc(Cl)c2cc[nH]c2n1,O=C(OCc1ccccc1)N1CC[C@H]2CCN(c3nc(Cl)nc4[nH]ccc34)[C@H]2C1,CCN(C(C)C)C(C)C,CCCCO,0.8
train22206,CN1CCNCC1,Cc1cc(Cl)nc(NC(=O)Nc2ccc(Cl)c(Cl)c2)n1,Cc1cc(N2CCN(C)CC2)nc(NC(=O)Nc2ccc(Cl)c(Cl)c2)n1,CCN(C(C)C)C(C)C,CC(=O)N(C)C,0.56
train22207,C1COCCN1,O=[N+]([O-])c1ccc(C(F)(F)F)cc1F,O=[N+]([O-])c1ccc(C(F)(F)F)cc1N1CCOCC1,O=C([O-])[O-].[K+].[K+],CN(C)C=O,0.96
train22208,C1COCCN1,O=[N+]([O-])c1ccc(C(F)(F)F)cc1F,O=[N+]([O-])c1ccc(C(F)(F)F)cc1N1CCOCC1,O=C([O-])[O-].[Cs+].[Cs+],CN(C)C=O,0.96
train22209,C[C@@H]1CNC[C@H](C)O1,Oc1ccc2c(Cl)cc(Cl)nc2n1,C[C@@H]1CN(c2cc(Cl)c3ccc(O)nc3n2)C[C@H](C)O1,CCN(C(C)C)C(C)C,C1COCCO1,0.72
train22210,CC(C)(C)OC(=O)C1CCNCC1,O=Cc1ccc(C(F)(F)F)cc1F,CC(C)(C)OC(=O)C1CCN(c2cc(C(F)(F)F)ccc2C=O)CC1,O=C([O-])[O-].[K+].[K+],CS(C)=O,0.2
train22211,C1CCNC1,Brc1csc(Br)n1,Brc1csc(N2CCCC2)n1,CCN(C(C)C)C(C)C,C1COCCO1,0.83
train22212,Cc1nc(C)c(-c2csc(Nc3ccc(C(=O)N4C5CCC4CNC5)cn3)n2)s1,Clc1cnc(Cl)nc1,Cc1nc(C)c(-c2csc(Nc3ccc(C(=O)N4C5CCC4CN(c4ncc(Cl)cn4)C5)cn3)n2)s1,O=C([O-])[O-].[K+].[K+],CN1CCCC1=O,0.676
train22213,Cc1nc(C)c(-c2csc(Nc3ccc(C(=O)N4C5CCC4CNC5)cn3)n2)s1,Fc1ccc(C(F)(F)F)cn1,Cc1nc(C)c(-c2csc(Nc3ccc(C(=O)N4C5CCC4CN(c4ccc(C(F)(F)F)cn4)C5)cn3)n2)s1,O=C([O-])[O-].[K+].[K+],CN1CCCC1=O,0.448
train22214,Cc1nc(C)c(-c2csc(Nc3ccc(C(=O)N4C5CCC4CNC5)cn3)n2)s1,Fc1cnc(C(F)(F)F)cn1,Cc1nc(C)c(-c2csc(Nc3ccc(C(=O)N4C5CCC4CN(c4cnc(C(F)(F)F)cn4)C5)cn3)n2)s1,O=C([O-])[O-].[K+].[K+],CN1CCCC1=O,0.469
train22215,C1CNCCN1,C[Si](C)(C)CCOCn1c(=O)n(-c2nc(F)ccc2F)c2cccnc21,C[Si](C)(C)CCOCn1c(=O)n(-c2nc(N3CCNCC3)ccc2F)c2cccnc21,O=C([O-])[O-].[K+].[K+],CS(C)=O,0.98
train22216,C1CNCCNC1,C[Si](C)(C)CCOCn1c(=O)n(-c2nc(F)ccc2F)c2cccnc21,C[Si](C)(C)CCOCn1c(=O)n(-c2nc(N3CCCNCC3)ccc2F)c2cccnc21,O=C([O-])[O-].[K+].[K+],CS(C)=O,0.94
train22217,c1ccc(C2CNCCN2)cc1,C[Si](C)(C)CCOCn1c(=O)n(-c2nc(F)ccc2F)c2cccnc21,C[Si](C)(C)CCOCn1c(=O)n(-c2nc(N3CCNC(c4ccccc4)C3)ccc2F)c2cccnc21,O=C([O-])[O-].[K+].[K+],CS(C)=O,0.65
train22218,CC(C)CC1CCCN1,C[Si](C)(C)CCOCn1c(=O)n(-c2nc(F)ccc2F)c2cccnc21,CC(C)CC1CCCN1c1ccc(F)c(-n2c(=O)n(COCC[Si](C)(C)C)c3ncccc32)n1,O=C([O-])[O-].[K+].[K+],CS(C)=O,0.78
train22219,CCOc1ccnc2c1[nH]c(=O)n2COCC[Si](C)(C)C,Fc1ccc(F)c(F)n1,CCOc1ccnc2c1n(-c1nc(F)ccc1F)c(=O)n2COCC[Si](C)(C)C,O=C([O-])[O-].[K+].[K+],CS(C)=O,0.74
train22220,C[Si](C)(C)CCOCn1c(=O)[nH]c2cccnc21,O=[N+]([O-])c1ccc(F)nc1F,C[Si](C)(C)CCOCn1c(=O)n(-c2nc(F)ccc2[N+](=O)[O-])c2cccnc21,O=C([O-])[O-].[K+].[K+],CS(C)=O,0.64
train22221,O=C1OC2(CCNCC2)c2cnccc21,Clc1ccc2[nH]c(-c3ccc(Cl)nc3)nc2c1,O=C1OC2(CCN(c3ccc(-c4nc5cc(Cl)ccc5[nH]4)cn3)CC2)c2cnccc21,CCN(C(C)C)C(C)C,CC(=O)N(C)C,0.13
train22222,C1COCCN1,CC(=O)c1ccc(F)c(F)c1,CC(=O)c1ccc(N2CCOCC2)c(F)c1,CCN(C(C)C)C(C)C,CC#N,0.18
train22223,Brc1ccc2c(c1)[nH]c1ccccc12,Brc1ccc(Br)nc1,Brc1ccc(-n2c3ccccc3c3ccc(Br)cc32)nc1,CC(C)(C)[O-].Cn1ccnc1.[Cl-].[Cl-].[Cu+2].[Li+],Cc1ccccc1,0.98
train22224,C1COCCN1,Cc1ncc(Cl)nc1Cl,Cc1ncc(Cl)nc1N1CCOCC1,[Cs+].[F-],CS(C)=O,0.59
train22225,C1COCCN1,C[Si](C)(C)CCOCn1ccc2c(Cl)nc(Cl)nc21,C[Si](C)(C)CCOCn1ccc2c(N3CCOCC3)nc(Cl)nc21,CCN(CC)CC,C1CCOC1,0.7
train22226,C1CCNC1,COC(=O)c1cc(Cl)c(C#N)nc1Cl,COC(=O)c1cc(Cl)c(C#N)nc1N1CCCC1,O=C([O-])[O-].[Cs+].[Cs+],CC#N,0.9
train22227,c1cc[nH]c1,Clc1ccnc(Cl)n1,Clc1nccc(-n2cccc2)n1,[Li]CCCC,C1CCOC1.C1CCOC1,0.49
train22228,CC(C)(C)OC(=O)N1CCNCC1,O=Cc1ccc(C(F)(F)F)cc1F,CC(C)(C)OC(=O)N1CCN(c2cc(C(F)(F)F)ccc2C=O)CC1,O=C([O-])[O-].[K+].[K+],CS(C)=O,0.96
train22229,CC(C)(C)OC(=O)N1CCC2(CCNCC2)C1,O=Cc1ccc(C(F)(F)F)cc1F,CC(C)(C)OC(=O)N1CCC2(CCN(c3cc(C(F)(F)F)ccc3C=O)CC2)C1,O=C([O-])[O-].[K+].[K+],CS(C)=O,0.82
train22230,CC(C)(C)OC(=O)N1CC2(CCNC2)C1,O=Cc1ccc(C(F)(F)F)cc1F,CC(C)(C)OC(=O)N1CC2(CCN(c3cc(C(F)(F)F)ccc3C=O)C2)C1,O=C([O-])[O-].[K+].[K+],CS(C)=O,0.7
train22231,C1CCNCC1,O=Cc1ccc(C(F)(F)F)cc1F,O=Cc1ccc(C(F)(F)F)cc1N1CCCCC1,O=C([O-])[O-].[K+].[K+],CS(C)=O,0.63
train22232,OCCc1cn[nH]c1,Cc1noc(C)c1-c1ccc2nc(Cl)nc(NCc3cccc(Cl)c3)c2c1,Cc1noc(C)c1-c1ccc2nc(-n3cc(CCO)cn3)nc(NCc3cccc(Cl)c3)c2c1,O=C([O-])[O-].[K+].[K+],CN(C)C=O,0.01707
train22233,C1COCCN1,Nc1nc(Cl)cc(Cl)c1[N+](=O)[O-],Nc1nc(Cl)cc(N2CCOCC2)c1[N+](=O)[O-],CCN(C(C)C)C(C)C,ClCCl,0.923
train22234,C[C@H]1COCCN1,Nc1nc(Cl)cc(Cl)c1[N+](=O)[O-],C[C@H]1COCCN1c1cc(Cl)nc(N)c1[N+](=O)[O-],CCN(C(C)C)C(C)C,ClCCl,0.891
train22235,CC(C)(C)OC(=O)N[C@@H]1[C@@H]2CC[C@H]1CNC2,Cc1cc(Cl)cc(Cl)n1,Cc1cc(N2CC3CCC(C2)C3NC(=O)OC(C)(C)C)cc(Cl)n1,CCN(C(C)C)C(C)C,CN1CCCC1=O,0.363
train22236,CC(C)(C)OC(=O)N[C@@H]1[C@@H]2CC[C@H]1CNC2,Clc1cnnc(Cl)c1,CC(C)(C)OC(=O)N[C@@H]1[C@@H]2CC[C@H]1CN(c1cnnc(Cl)c1)C2,CCN(CC)CC,CCO,0.88
train22237,CC(C)(C)OC(=O)CC1COCCN1,COC(=O)c1nnc(Cl)cc1Cl,COC(=O)c1nnc(Cl)cc1N1CCOCC1CC(=O)OC(C)(C)C,CCN(C(C)C)C(C)C,CN(C)C=O,0.77
train22238,OCC1COCCN1,Clc1cc(Cl)c(Cl)nn1,OCC1COCCN1c1cc(Cl)nnc1Cl,CCN(CC)CC,CN(C)C=O,0.519
train22239,c1cn[nH]c1,Clc1ncc(Cl)c(Cl)n1,Clc1ncc(Cl)c(-n2cccn2)n1,[H-].[Na+],C1CCOC1.C1CCOC1,0.551
train22240,CCN1CCNCC1,COC(=O)c1ccc(F)c(C(F)(F)F)c1,CCN1CCN(c2ccc(C(=O)OC)cc2C(F)(F)F)CC1,O=C([O-])[O-].[K+].[K+],CS(C)=O,0.394
train22241,Brc1ccc(N2CCNCC2)cc1,N#Cc1ccc(F)cc1F,N#Cc1ccc(N2CCN(c3ccc(Br)cc3)CC2)cc1F,CCN(C(C)C)C(C)C,CS(C)=O,0.67
train22242,C1COCCN1,CC(=O)Cc1cc([N+](=O)[O-])c(F)cc1F,CC(=O)Cc1cc([N+](=O)[O-])c(N2CCOCC2)cc1F,O=C([O-])[O-].[K+].[K+],CN(C)C=O,0.76
train22243,CNCCN(C)C,COc1ccc2c(-c3nc(Nc4cc([N+](=O)[O-])c(F)cc4OC)ncc3C(F)(F)F)cn(C)c2c1,COc1ccc2c(-c3nc(Nc4cc([N+](=O)[O-])c(N(C)CCN(C)C)cc4OC)ncc3C(F)(F)F)cn(C)c2c1,CCN(CC)CC,CN(C)C=O,0.77
train22244,CS(=O)(=O)c1c[nH]c2ccccc12,Clc1ccnc(Cl)n1,CS(=O)(=O)c1cn(-c2ccnc(Cl)n2)c2ccccc12,[H-].[Na+],CN(C)C=O.CN(C)C=O,0.22
train22245,CC(C)(C)OC(=O)Nc1n[nH]c2ccccc12,Clc1ccnc(Cl)n1,CC(C)(C)OC(=O)Nc1nn(-c2ccnc(Cl)n2)c2ccccc12,[H-].[Na+],CN(C)C=O.CN(C)C=O,0.16
train22246,O=C(O)CCc1c[nH]c2cccnc12,Clc1ccnc(Cl)n1,O=C(O)CCc1cn(-c2ccnc(Cl)n2)c2cccnc12,O=C([O-])[O-].On1nnc2ccccc21.[K+].[K+],CC(=O)N(C)C,0.21
train22247,c1ccc2c(N3CCCC3)n[nH]c2c1,Clc1ccnc(Cl)n1,Clc1nccc(-n2nc(N3CCCC3)c3ccccc32)n1,CC(C)(C)[O-].[K+],CN(C)C=O.CN(C)C=O,0.49
train22248,c1ccc2c(NC3CCOC3)n[nH]c2c1,Clc1ccnc(Cl)n1,Clc1nccc(-n2nc(NC3CCOC3)c3ccccc32)n1,CC(C)(C)[O-].[K+],CN(C)C=O.CN(C)C=O,0.48
train22249,c1ccc2[nH]ccc2c1,Clc1ccnc(Cl)n1,Clc1nccc(-n2ccc3ccccc32)n1,O=C([O-])[O-].On1nnc2ccccc21.[K+].[K+],CC(=O)N(C)C,0.32
train22250,c1ccc2[nH]ccc2c1,Clc1ccnc(Cl)n1,Clc1nccc(-n2ccc3ccccc32)n1,[Li]CCCC,C1CCOC1.C1CCOC1,0.59
